CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn,ContractRisk,SupportContactRate,Complaint_Severity_Index,RevenuePerMonth,Tenure_to_Monthly_Ratio,EngagementScore,CLV_to_Monthly_Ratio,Churn_Probability,Risk_Tier,Value_Tier,Risk_Value_Segment,Annual_Customer_Value,Recommended_Action,Intervention_Cost,Expected_Benefit,Expected_Net_Gain
CUST-3562,69,Male,Urban,72,One-Year,2020-09-04,93.8,8,17,366.5,43.6,68.81,4958.07,4958.07,44.87,3,0,2,0,660.58,0,0,0.0411,0,68.86,1.0464,2.46,9.6,0.111,Low Risk,Bronze CLV,Low Risk | Bronze CLV,825.72,No Intervention,0.0,0.0,0.0
CUST-3563,63,Male,Urban,11,Month-to-Month,2025-10-02,80.1,6,22,194.9,2.0,135.81,1451.51,1451.51,17.47,0,1,4,0,2346.8,1,1,0.0,2,131.96,0.081,1.53,17.28,0.6806,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1629.72,Dedicated VIP Account Concierge,150.0,1244.24,1094.24
CUST-3564,44,Female,Urban,35,Month-to-Month,2023-10-03,69.1,6,22,790.9,41.8,110.28,3946.24,3946.24,164.71,6,1,2,1,952.82,1,1,0.1667,4,112.75,0.3174,3.52,8.64,0.8997,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1323.36,Dedicated VIP Account Concierge,150.0,632.65,482.65
CUST-3565,46,Female,Suburban,26,Month-to-Month,2024-07-03,32.8,6,18,710.0,67.8,138.21,3665.99,3665.99,5.29,2,0,4,0,2653.63,1,1,0.0741,0,141.0,0.1881,3.68,19.2,0.4982,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1658.52,Dedicated VIP Account Concierge,150.0,1084.07,934.07
CUST-3566,64,Male,Urban,30,One-Year,2024-03-03,64.8,6,11,40.9,94.0,63.14,1800.87,1800.87,16.41,1,0,4,0,1212.29,0,0,0.0323,0,60.03,0.4751,2.51,19.2,0.0903,Low Risk,Silver CLV,Low Risk | Silver CLV,757.68,15% Discount Voucher (3 Months),35.0,49.26,14.26
CUST-3567,45,Male,Urban,18,One-Year,2025-03-03,77.7,7,19,483.5,6.7,82.57,1483.21,1483.21,19.78,1,0,4,0,1585.34,0,0,0.0526,0,82.4,0.218,2.05,19.2,0.1072,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,990.84,Free Service & Speed Upgrade,65.0,110.47,45.47
CUST-3568,52,Female,Suburban,12,Month-to-Month,2025-09-02,70.1,6,19,194.9,136.0,110.42,1382.91,1382.91,44.22,3,0,3,0,1590.05,1,1,0.2308,0,115.24,0.1087,4.06,14.4,0.8741,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1325.04,Dedicated VIP Account Concierge,150.0,1025.72,875.72
CUST-3569,25,Female,Suburban,2,Two-Year,2026-07-03,70.0,8,22,415.2,11.9,36.6,76.75,76.75,23.98,0,1,3,0,474.34,0,0,0.0,3,38.37,0.0546,2.17,12.96,0.1113,Low Risk,Bronze CLV,Low Risk | Bronze CLV,439.2,No Intervention,0.0,0.0,0.0
CUST-3570,33,Female,Suburban,45,Month-to-Month,2022-12-03,61.1,5,17,481.5,69.8,92.24,4132.92,4132.92,48.56,5,2,1,1,354.2,1,1,0.1087,10,91.84,0.4879,3.21,3.84,0.9158,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1106.88,Free Service & Speed Upgrade,65.0,189.76,124.76
CUST-3571,59,Female,Rural,46,One-Year,2022-11-03,134.6,8,23,548.5,52.3,131.85,6199.62,6199.62,64.41,2,1,3,2,1708.78,1,0,0.0426,3,134.77,0.3489,3.29,12.96,0.2588,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1582.2,Free Service & Speed Upgrade,65.0,287.45,222.45
CUST-3572,53,Male,Urban,37,One-Year,2023-08-04,106.3,9,15,138.8,137.8,51.68,1819.93,1819.93,11.95,2,0,3,1,744.19,0,0,0.0526,0,49.19,0.7159,3.78,14.4,0.121,Low Risk,Bronze CLV,Low Risk | Bronze CLV,620.16,15% Discount Voucher (3 Months),35.0,40.52,5.52
CUST-3573,47,Male,Rural,34,One-Year,2023-11-03,113.7,3,17,734.8,2.6,99.25,3296.24,3296.24,57.02,0,1,3,1,1286.28,0,0,0.0,3,96.95,0.3426,2.37,12.96,0.1259,Low Risk,Silver CLV,Low Risk | Silver CLV,1191.0,Free Service & Speed Upgrade,65.0,105.26,40.26
CUST-3574,35,Male,Rural,10,Month-to-Month,2025-11-01,93.2,1,22,270.0,13.8,140.78,1439.02,1439.02,23.67,1,0,4,2,2702.98,1,1,0.0909,0,143.9,0.071,1.92,19.2,0.8249,Critical Risk,Gold/Platinum CLV,Critical Risk | Gold/Platinum CLV,1689.36,Dedicated VIP Account Concierge,150.0,1645.51,1495.51
CUST-3575,19,Male,Urban,1,Two-Year,2026-08-02,44.9,5,16,354.2,8.5,86.92,88.25,88.25,2.79,1,0,4,0,1668.86,0,0,0.5,0,88.25,0.0115,1.68,19.2,0.1193,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1043.04,Free Service & Speed Upgrade,65.0,129.41,64.41
CUST-3576,66,Male,Urban,55,Two-Year,2022-02-02,107.2,7,21,480.4,25.8,63.76,3563.11,3563.11,12.34,2,1,4,2,1101.77,0,0,0.0357,2,64.78,0.8626,2.53,17.28,0.0838,Low Risk,Silver CLV,Low Risk | Silver CLV,765.12,15% Discount Voucher (3 Months),35.0,41.55,6.55
CUST-3577,30,Male,Urban,23,One-Year,2024-10-02,125.4,8,9,350.5,26.9,96.3,2258.42,2258.42,56.84,2,2,2,0,739.58,1,0,0.0833,8,98.19,0.2388,1.69,7.68,0.8131,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1155.6,Dedicated VIP Account Concierge,150.0,443.8,293.8
CUST-3578,21,Male,Urban,13,Month-to-Month,2025-08-02,129.8,1,23,538.4,6.0,88.17,1138.11,1138.11,17.24,5,1,2,1,761.79,1,1,0.3571,4,87.55,0.1474,2.35,8.64,0.914,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1058.04,Dedicated VIP Account Concierge,150.0,513.85,363.85
CUST-3579,43,Female,Suburban,4,Month-to-Month,2026-05-03,103.7,3,18,519.0,46.9,44.13,184.25,184.25,3.43,0,0,4,2,847.3,0,1,0.0,0,46.06,0.0906,2.88,19.2,0.1606,Low Risk,Bronze CLV,Low Risk | Bronze CLV,529.56,15% Discount Voucher (3 Months),35.0,61.23,26.23
CUST-3580,42,Female,Suburban,3,One-Year,2026-06-02,85.0,6,15,545.2,8.0,50.85,150.51,150.51,35.6,3,0,3,0,732.24,1,0,0.75,0,50.17,0.059,2.0,14.4,0.4644,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,610.2,Free Service & Speed Upgrade,65.0,221.03,156.03
CUST-3581,47,Female,Suburban,15,Month-to-Month,2025-06-02,84.9,3,16,503.8,5.0,102.73,1602.91,1602.91,66.47,4,1,2,1,887.59,1,1,0.25,4,106.86,0.146,1.91,8.64,0.9136,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1232.76,Dedicated VIP Account Concierge,150.0,598.45,448.45
CUST-3582,28,Female,Urban,54,One-Year,2022-03-05,100.6,9,17,198.7,2.2,93.47,4825.44,4825.44,4.99,1,1,4,0,1615.16,0,0,0.0182,2,89.36,0.5777,1.29,17.28,0.1026,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1121.64,Free Service & Speed Upgrade,65.0,107.72,42.72
CUST-3583,24,Male,Urban,72,Month-to-Month,2020-09-04,35.8,8,25,534.0,172.1,90.41,6736.83,6736.83,27.41,4,1,1,1,390.57,1,1,0.0548,5,93.57,0.7964,5.76,4.32,0.8917,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,1084.92,Free Service & Speed Upgrade,65.0,203.74,138.74
CUST-3584,48,Female,Rural,72,One-Year,2020-09-04,104.2,4,24,708.0,32.9,142.46,10055.35,10055.35,8.15,1,1,4,0,2461.71,0,0,0.0137,2,139.66,0.5054,3.27,17.28,0.0897,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1709.52,Free Service & Speed Upgrade,65.0,143.53,78.53
CUST-3585,61,Male,Urban,72,Month-to-Month,2020-09-04,70.4,11,23,336.7,21.7,102.4,7490.59,7490.59,14.42,2,0,3,0,1474.56,0,1,0.0274,0,104.04,0.7031,2.26,14.4,0.1949,Low Risk,Silver CLV,Low Risk | Silver CLV,1228.8,Free Service & Speed Upgrade,65.0,186.8,121.8
CUST-3586,27,Female,Rural,72,Month-to-Month,2020-09-04,151.3,5,14,439.8,42.8,57.96,3987.41,3987.41,18.7,2,0,3,0,834.62,1,1,0.0274,0,55.38,1.2422,2.44,14.4,0.152,Low Risk,Bronze CLV,Low Risk | Bronze CLV,695.52,15% Discount Voucher (3 Months),35.0,57.09,22.09
CUST-3587,56,Male,Urban,25,Month-to-Month,2024-08-02,76.0,7,17,627.8,11.2,80.86,1936.61,1936.61,0.18,1,0,3,0,1164.38,0,1,0.0385,0,77.46,0.3092,2.33,14.4,0.2202,Low Risk,Silver CLV,Low Risk | Silver CLV,970.32,Free Service & Speed Upgrade,65.0,166.66,101.66
CUST-3588,30,Female,Rural,9,Month-to-Month,2025-12-02,90.8,8,19,625.4,33.9,111.91,962.57,962.57,15.39,1,0,4,0,2148.67,0,1,0.1,0,106.95,0.0804,2.88,19.2,0.3094,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1342.92,Dedicated VIP Account Concierge,150.0,545.13,395.13
CUST-3589,48,Male,Urban,53,Month-to-Month,2022-04-04,89.3,8,17,320.2,13.7,104.34,5521.67,5521.67,12.96,3,1,3,1,1352.25,1,1,0.0556,3,104.18,0.508,1.76,12.96,0.7855,High Risk,Silver CLV,High Risk | Silver CLV,1252.08,Dedicated VIP Account Concierge,150.0,827.45,677.45
CUST-3590,24,Male,Urban,8,One-Year,2026-01-01,64.2,4,22,293.6,23.6,56.87,451.15,451.15,38.63,3,1,3,0,737.04,0,0,0.3333,3,56.39,0.1407,2.16,12.96,0.4453,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,682.44,Free Service & Speed Upgrade,65.0,213.33,148.33
CUST-3591,66,Female,Urban,11,One-Year,2025-10-02,98.7,12,16,451.4,167.7,124.66,1346.46,1346.46,74.24,0,0,4,0,2393.47,0,0,0.0,0,122.41,0.0882,5.06,19.2,0.109,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1495.92,Free Service & Speed Upgrade,65.0,169.58,104.58
CUST-3592,59,Male,Suburban,9,One-Year,2025-12-02,95.3,10,21,506.9,10.5,64.85,580.5,580.5,3.89,4,2,2,1,498.05,1,0,0.4,8,64.5,0.1388,2.27,7.68,0.8859,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,778.2,Free Service & Speed Upgrade,65.0,258.12,193.12
CUST-3593,59,Female,Rural,24,One-Year,2024-09-02,115.7,4,13,591.5,41.7,83.87,1975.36,1975.36,23.08,4,0,3,0,1207.73,0,0,0.16,0,82.31,0.2862,2.67,14.4,0.2634,Low Risk,Silver CLV,Low Risk | Silver CLV,1006.44,Free Service & Speed Upgrade,65.0,206.78,141.78
CUST-3594,53,Female,Urban,13,Month-to-Month,2025-08-02,106.6,6,14,74.1,70.3,112.5,1516.83,1516.83,11.34,1,1,3,0,1458.0,1,1,0.0714,3,116.68,0.1156,2.25,12.96,0.8177,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1350.0,Dedicated VIP Account Concierge,150.0,879.85,729.85
CUST-3595,37,Female,Rural,6,Month-to-Month,2026-03-03,90.6,8,16,407.3,162.6,116.2,701.58,701.58,153.42,1,0,4,0,2231.04,0,1,0.1429,0,116.93,0.0516,4.87,19.2,0.4153,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1394.4,Dedicated VIP Account Concierge,150.0,759.77,609.77
CUST-3596,21,Female,Suburban,20,Month-to-Month,2025-01-01,60.4,6,13,458.2,166.7,131.96,2589.11,2589.11,53.05,5,0,2,0,1266.82,1,1,0.2381,0,129.46,0.1516,4.9,9.6,0.9032,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1583.52,Dedicated VIP Account Concierge,150.0,844.41,694.41
CUST-3597,71,Female,Suburban,68,One-Year,2021-01-03,61.3,4,15,151.1,18.5,71.68,4852.15,4852.15,4.39,0,0,5,1,1720.32,0,0,0.0,0,71.36,0.9487,1.42,24.0,0.0825,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,860.16,15% Discount Voucher (3 Months),35.0,63.87,28.87
CUST-3598,24,Male,Suburban,28,Month-to-Month,2024-05-03,134.7,4,14,486.9,186.4,139.44,4047.67,4047.67,16.11,2,0,3,0,2007.94,0,1,0.069,0,144.56,0.2008,5.4,14.4,0.6075,High Risk,Gold/Platinum CLV,High Risk | Gold/Platinum CLV,1673.28,Dedicated VIP Account Concierge,150.0,950.24,800.24
CUST-3599,71,Female,Urban,70,Month-to-Month,2020-11-03,87.6,4,15,318.7,26.2,30.73,2131.55,2131.55,4.12,2,1,2,0,265.51,1,1,0.0282,4,30.45,2.2779,1.91,8.64,0.427,Medium Risk,Bronze CLV,Medium Risk | Bronze CLV,368.76,15% Discount Voucher (3 Months),35.0,51.02,16.02
CUST-3600,18,Female,Urban,8,One-Year,2026-01-01,147.3,8,17,630.8,146.4,68.58,544.64,544.64,54.13,3,0,3,0,987.55,0,0,0.3333,0,68.08,0.1167,5.04,14.4,0.3384,Medium Risk,Silver CLV,Medium Risk | Silver CLV,822.96,Free Service & Speed Upgrade,65.0,217.22,152.22
CUST-3601,61,Female,Rural,6,Two-Year,2026-03-03,60.5,5,18,389.7,6.4,137.87,813.79,813.79,23.37,0,1,4,0,2382.39,0,0,0.0,2,135.63,0.0435,1.81,17.28,0.1458,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1654.44,Free Service & Speed Upgrade,65.0,225.78,160.78
CUST-3602,62,Male,Rural,29,One-Year,2024-04-03,150.8,6,15,432.3,14.4,37.13,1050.98,1050.98,36.47,3,2,1,0,142.58,0,0,0.1,10,36.24,0.781,1.9,3.84,0.6045,High Risk,Bronze CLV,High Risk | Bronze CLV,445.56,15% Discount Voucher (3 Months),35.0,36.85,1.85
CUST-3603,59,Female,Rural,21,One-Year,2024-12-02,56.7,5,14,222.5,5.3,101.92,2134.27,2134.27,29.94,3,0,4,0,1956.86,0,0,0.1364,0,101.63,0.206,1.25,19.2,0.1444,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1223.04,Free Service & Speed Upgrade,65.0,183.67,118.67
CUST-3604,64,Female,Rural,36,One-Year,2023-09-03,71.8,7,22,679.3,23.1,133.89,4934.08,4934.08,7.06,1,0,4,0,2570.69,0,0,0.027,0,137.06,0.2689,2.92,19.2,0.0911,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1606.68,Free Service & Speed Upgrade,65.0,152.22,87.22
CUST-3605,30,Female,Urban,52,Month-to-Month,2022-05-05,98.3,9,18,619.1,134.6,144.03,7390.68,7390.68,0.46,1,0,3,1,2074.03,1,1,0.0189,0,142.13,0.361,4.83,14.4,0.459,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1728.36,Dedicated VIP Account Concierge,150.0,780.62,630.62
CUST-3606,39,Male,Suburban,46,One-Year,2022-11-03,114.9,8,15,459.4,11.3,131.66,5890.89,5890.89,71.47,1,0,4,0,2527.87,0,0,0.0213,0,128.06,0.3494,1.89,19.2,0.0977,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1579.92,Free Service & Speed Upgrade,65.0,160.53,95.53
CUST-3607,71,Male,Urban,72,One-Year,2020-09-04,105.3,5,16,404.9,16.6,140.63,10287.37,10287.37,3.39,0,2,3,0,1620.06,0,0,0.0,6,142.88,0.512,1.94,11.52,0.129,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1687.56,Free Service & Speed Upgrade,65.0,135.84,70.84
CUST-3608,38,Male,Rural,17,Month-to-Month,2025-04-03,27.6,6,18,610.1,15.8,68.46,1199.73,1199.73,54.87,2,3,2,0,460.05,1,1,0.1111,12,70.57,0.2483,2.44,6.72,0.9039,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,821.52,Free Service & Speed Upgrade,65.0,243.27,178.27
CUST-3609,39,Female,Urban,8,Month-to-Month,2026-01-01,67.8,5,22,575.0,20.9,66.1,503.51,503.51,7.44,1,0,4,0,1269.12,1,1,0.1111,0,62.94,0.121,2.67,19.2,0.2562,Low Risk,Silver CLV,Low Risk | Silver CLV,793.2,Free Service & Speed Upgrade,65.0,211.35,146.35
CUST-3610,45,Female,Suburban,27,Month-to-Month,2024-06-03,50.6,4,18,314.9,2.0,39.2,1072.41,1072.41,67.05,3,2,2,0,301.06,1,1,0.1071,8,39.72,0.6888,1.57,7.68,0.8811,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,470.4,Free Service & Speed Upgrade,65.0,155.18,90.18
CUST-3611,26,Male,Urban,4,Month-to-Month,2026-05-03,43.6,4,18,303.6,35.8,53.55,222.79,222.79,31.53,4,1,2,1,462.67,1,1,0.8,4,55.7,0.0747,2.22,8.64,0.9046,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,642.6,Free Service & Speed Upgrade,65.0,244.84,179.84
CUST-3612,43,Male,Urban,12,Two-Year,2025-09-02,84.5,6,17,289.9,243.2,136.57,1571.39,1571.39,17.83,2,0,3,0,1966.61,0,0,0.1538,0,130.95,0.0879,6.29,14.4,0.259,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1638.84,Dedicated VIP Account Concierge,150.0,417.67,267.67
CUST-3613,26,Male,Urban,8,Month-to-Month,2026-01-01,21.7,5,15,435.8,38.6,68.88,573.04,573.04,37.59,2,0,3,0,991.87,1,1,0.2222,0,71.63,0.1161,2.39,14.4,0.7556,High Risk,Silver CLV,High Risk | Silver CLV,826.56,Dedicated VIP Account Concierge,150.0,583.83,433.83
CUST-3614,32,Male,Rural,17,Month-to-Month,2025-04-03,115.0,5,17,381.8,109.1,80.6,1317.83,1317.83,11.2,1,0,5,3,1934.4,0,1,0.0556,0,77.52,0.2109,3.8,24.0,0.3053,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,967.2,Dedicated VIP Account Concierge,150.0,484.27,334.27
CUST-3615,27,Female,Suburban,4,Two-Year,2026-05-03,107.3,3,15,661.1,55.1,107.54,451.53,451.53,18.98,3,0,3,0,1548.58,0,0,0.6,0,112.88,0.0372,3.17,14.4,0.2352,Low Risk,Silver CLV,Low Risk | Silver CLV,1290.48,Free Service & Speed Upgrade,65.0,236.75,171.75
CUST-3616,41,Female,Urban,2,Month-to-Month,2026-07-03,133.6,1,21,645.9,2.0,37.33,74.75,74.75,60.76,2,1,3,1,483.8,1,1,0.6667,3,37.37,0.0536,2.38,12.96,0.7506,High Risk,Bronze CLV,High Risk | Bronze CLV,447.96,Free Service & Speed Upgrade,65.0,224.24,159.24
CUST-3617,59,Male,Suburban,36,Month-to-Month,2023-09-03,53.0,3,19,428.0,57.2,40.02,1473.85,1473.85,0.31,3,0,3,0,576.29,0,1,0.0811,0,40.94,0.8996,2.95,14.4,0.1676,Low Risk,Bronze CLV,Low Risk | Bronze CLV,480.24,15% Discount Voucher (3 Months),35.0,43.46,8.46
CUST-3618,25,Female,Suburban,31,Two-Year,2024-02-02,56.0,3,11,565.1,190.3,145.88,4324.56,4324.56,9.33,2,2,2,2,1120.36,0,0,0.0625,8,139.5,0.2125,5.49,7.68,0.6121,High Risk,Silver CLV,High Risk | Silver CLV,1750.56,Dedicated VIP Account Concierge,150.0,534.22,384.22
CUST-3619,41,Male,Urban,41,Month-to-Month,2023-04-04,116.6,5,21,628.2,52.4,123.69,4869.69,4869.69,47.32,2,1,4,1,2137.36,0,1,0.0476,2,118.77,0.3315,3.35,17.28,0.462,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1484.28,Dedicated VIP Account Concierge,150.0,809.72,659.72
CUST-3620,33,Female,Urban,36,One-Year,2023-09-03,118.8,11,27,864.7,48.8,76.6,2885.36,2885.36,44.49,2,1,3,0,992.74,1,0,0.0541,3,80.15,0.47,4.06,12.96,0.3273,Medium Risk,Silver CLV,Medium Risk | Silver CLV,919.2,Free Service & Speed Upgrade,65.0,211.2,146.2
CUST-3621,66,Male,Rural,4,Month-to-Month,2026-05-03,125.5,8,20,590.6,72.1,104.02,436.41,436.41,6.25,1,1,3,0,1348.1,1,1,0.2,3,109.1,0.0385,3.62,12.96,0.8608,Critical Risk,Silver CLV,Critical Risk | Silver CLV,1248.24,Dedicated VIP Account Concierge,150.0,856.41,706.41
CUST-3622,43,Male,Suburban,12,Month-to-Month,2025-09-02,119.6,7,15,562.8,133.1,72.34,848.73,848.73,142.59,0,0,4,0,1388.93,0,1,0.0,0,70.73,0.1659,4.54,19.2,0.2314,Low Risk,Silver CLV,Low Risk | Silver CLV,868.08,Free Service & Speed Upgrade,65.0,208.91,143.91
CUST-3623,44,Male,Urban,5,Month-to-Month,2026-04-02,91.6,8,16,22.0,54.1,75.39,370.99,370.99,39.5,0,0,5,0,1809.36,0,1,0.0,0,74.2,0.0663,1.93,24.0,0.1838,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,904.68,Free Service & Speed Upgrade,65.0,216.16,151.16
CUST-3624,54,Female,Suburban,61,Month-to-Month,2021-08-04,71.2,5,26,649.0,33.9,34.27,1988.03,1988.03,16.25,2,0,3,1,493.49,0,1,0.0323,0,32.59,1.78,3.28,14.4,0.1262,Low Risk,Bronze CLV,Low Risk | Bronze CLV,411.24,No Intervention,0.0,0.0,0.0
CUST-3625,21,Female,Urban,46,Two-Year,2022-11-03,107.0,9,20,471.7,2.5,56.83,2733.39,2733.39,15.12,2,1,3,0,736.52,0,0,0.0426,3,59.42,0.8094,1.99,12.96,0.0978,Low Risk,Bronze CLV,Low Risk | Bronze CLV,681.96,No Intervention,0.0,0.0,0.0
CUST-3626,67,Female,Urban,8,Two-Year,2026-01-01,71.7,8,16,323.0,7.7,28.03,233.61,233.61,25.89,3,0,3,1,403.63,0,0,0.3333,0,29.2,0.2854,1.6,14.4,0.2219,Low Risk,Bronze CLV,Low Risk | Bronze CLV,336.36,15% Discount Voucher (3 Months),35.0,40.3,5.3
CUST-3627,41,Male,Urban,14,Two-Year,2025-07-03,88.2,6,17,308.9,68.0,83.97,1130.43,1130.43,1.29,2,0,4,0,1612.22,0,0,0.1333,0,80.74,0.1667,2.83,19.2,0.0949,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1007.64,Free Service & Speed Upgrade,65.0,99.45,34.45
CUST-3628,36,Male,Urban,72,Month-to-Month,2020-09-04,73.5,4,17,518.0,62.7,94.17,6688.75,6688.75,43.88,4,0,3,1,1356.05,0,1,0.0548,0,92.9,0.7646,3.14,14.4,0.581,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1130.04,Dedicated VIP Account Concierge,150.0,646.05,496.05
CUST-3629,53,Male,Suburban,30,Two-Year,2024-03-03,93.0,5,16,201.6,17.8,84.63,2657.38,2657.38,2.48,1,1,2,0,731.2,0,0,0.0323,4,88.58,0.3545,1.56,8.64,0.1359,Low Risk,Bronze CLV,Low Risk | Bronze CLV,1015.56,15% Discount Voucher (3 Months),35.0,44.72,9.72
CUST-3630,56,Female,Rural,54,One-Year,2022-03-05,122.3,1,20,261.5,82.5,76.56,3979.53,3979.53,37.05,0,1,4,0,1322.96,0,0,0.0,2,73.69,0.7053,3.17,17.28,0.0882,Low Risk,Silver CLV,Low Risk | Silver CLV,918.72,15% Discount Voucher (3 Months),35.0,52.51,17.51
CUST-3631,27,Male,Urban,11,Month-to-Month,2025-10-02,74.5,11,18,590.7,21.3,52.0,593.38,593.38,56.64,3,0,3,1,748.8,1,1,0.25,0,53.94,0.2115,2.51,14.4,0.8076,Critical Risk,Bronze CLV,Critical Risk | Bronze CLV,624.0,Dedicated VIP Account Concierge,150.0,446.29,296.29
CUST-3632,42,Female,Urban,8,One-Year,2026-01-01,70.0,7,14,642.1,23.6,80.8,627.12,627.12,82.49,3,1,3,0,1047.17,1,0,0.3333,3,78.39,0.099,2.46,12.96,0.5955,Medium Risk,Silver CLV,Medium Risk | Silver CLV,969.6,Dedicated VIP Account Concierge,150.0,511.34,361.34
CUST-3633,35,Female,Suburban,51,Month-to-Month,2022-06-04,81.8,4,16,715.4,4.1,125.66,6132.02,6132.02,5.59,0,1,3,0,1628.55,0,1,0.0,3,120.24,0.4059,2.31,12.96,0.4041,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1507.92,Dedicated VIP Account Concierge,150.0,539.64,389.64
CUST-3634,36,Female,Rural,39,Month-to-Month,2023-06-04,49.6,7,23,252.3,51.9,145.86,5484.99,5484.99,47.89,1,1,4,1,2520.46,1,1,0.025,2,140.64,0.2674,2.69,17.28,0.4619,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1750.32,Dedicated VIP Account Concierge,150.0,954.64,804.64
CUST-3635,53,Male,Suburban,38,One-Year,2023-07-04,104.9,4,19,319.1,22.1,64.27,2493.52,2493.52,143.22,2,1,3,1,832.94,0,0,0.0513,3,65.62,0.5913,2.03,12.96,0.144,Low Risk,Bronze CLV,Low Risk | Bronze CLV,771.24,15% Discount Voucher (3 Months),35.0,53.97,18.97
CUST-3636,27,Male,Rural,27,One-Year,2024-06-03,88.5,1,13,482.5,111.1,153.72,3999.9,3999.9,2.46,0,2,3,1,1770.85,0,0,0.0,6,148.14,0.1756,3.84,11.52,0.403,Medium Risk,Gold/Platinum CLV,Medium Risk | Gold/Platinum CLV,1844.64,Dedicated VIP Account Concierge,150.0,585.2,435.2
CUST-3637,50,Male,Urban,28,Month-to-Month,2024-05-03,83.9,8,21,628.2,105.1,90.74,2414.63,2414.63,1.0,1,1,4,0,1567.99,0,1,0.0345,2,86.24,0.3086,4.41,17.28,0.173,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1088.88,Free Service & Speed Upgrade,65.0,176.32,111.32
CUST-3638,67,Female,Suburban,44,Month-to-Month,2023-01-03,94.9,6,21,528.4,8.9,96.87,4379.79,4379.79,8.36,1,1,3,1,1255.44,1,1,0.0222,3,99.54,0.4542,2.28,12.96,0.5832,Medium Risk,Silver CLV,Medium Risk | Silver CLV,1162.44,Dedicated VIP Account Concierge,150.0,600.38,450.38
CUST-3639,22,Female,Urban,11,Two-Year,2025-10-02,40.8,3,19,487.6,11.3,119.13,1330.81,1330.81,8.03,1,0,4,0,2287.3,0,0,0.0833,0,120.98,0.0923,2.15,19.2,0.1016,Low Risk,Gold/Platinum CLV,Low Risk | Gold/Platinum CLV,1429.56,Free Service & Speed Upgrade,65.0,151.05,86.05
CUST-3640,64,Male,Urban,15,One-Year,2025-06-02,127.0,8,13,345.1,25.2,70.11,1091.42,1091.42,13.47,1,3,2,0,471.14,1,0,0.0625,12,72.76,0.2139,1.84,6.72,0.7303,High Risk,Bronze CLV,High Risk | Bronze CLV,841.32,Free Service & Speed Upgrade,65.0,212.47,147.47
