CustomerID,Age,Gender,Location,Tenure,ContractType,CustomerSince,MonthlyUsageHours,NumTransactions,LoginsPerMonth,CallMinutes,DataUsageGB,MonthlyCharges,TotalCharges,Revenue,DiscountsReceived,SupportCallsCount,ComplaintsCount,SatisfactionScore,ServiceOutagesReported,CLV,Churn
CUST-3971,69,Female,Urban,10,One-Year,2025-11-01,124.6,3,14,700.4,46.7,81.16,775.22,775.22,34.82,3,1,2,2,701.22,1
CUST-3972,65,Male,Suburban,26,Month-to-Month,2024-07-03,36.9,4,16,571.8,319.8,164.77,4182.19,4182.19,4.81,1,0,3,0,2372.69,1
CUST-3973,35,Male,Urban,9,Two-Year,2025-12-02,73.8,4,14,422.6,267.9,103.43,948.42,948.42,65.34,2,1,3,0,1340.45,0
CUST-3974,57,Male,Rural,38,Month-to-Month,2023-07-04,95.7,11,20,399.7,6.9,57.37,2168.07,2168.07,12.64,2,1,2,1,495.68,1
CUST-3975,52,Female,Urban,23,Month-to-Month,2024-10-02,59.8,3,15,465.2,110.2,138.11,3176.6,3176.6,22.56,0,0,5,0,3314.64,0
CUST-3976,58,Female,Rural,49,Month-to-Month,2022-08-04,33.2,7,17,509.1,12.4,120.13,6166.26,6166.26,7.24,3,1,3,1,1556.88,1
CUST-3977,46,Male,Urban,72,Two-Year,2020-09-04,62.7,4,21,386.1,107.7,132.39,9441.16,9441.16,45.2,2,1,3,0,1715.77,0
CUST-3978,69,Male,Suburban,5,Two-Year,2026-04-02,67.9,8,22,241.1,124.9,129.15,651.89,651.89,24.41,1,1,4,0,2231.71,0
CUST-3979,46,Female,Urban,14,One-Year,2025-07-03,28.4,4,14,546.2,2.0,127.5,1874.0,1874.0,42.83,5,2,2,2,979.2,1
CUST-3980,55,Female,Urban,13,One-Year,2025-08-02,117.1,8,22,377.2,17.6,109.66,1452.15,1452.15,13.48,0,0,5,0,2631.84,0
CUST-3981,59,Male,Rural,6,Month-to-Month,2026-03-03,131.6,7,16,340.1,3.8,45.05,270.69,270.69,16.55,4,0,4,0,864.96,1
CUST-3982,38,Female,Rural,55,Two-Year,2022-02-02,85.9,8,15,371.4,44.9,35.53,1919.74,1919.74,79.39,0,1,4,0,613.96,0
CUST-3983,59,Male,Urban,47,One-Year,2022-10-04,106.9,5,15,332.2,2.0,46.21,2275.35,2275.35,10.27,2,0,4,0,887.23,0
CUST-3984,30,Male,Suburban,22,Two-Year,2024-11-02,40.6,6,16,582.9,63.9,76.52,1648.73,1648.73,81.66,1,0,4,0,1469.18,0
CUST-3985,66,Female,Suburban,26,Month-to-Month,2024-07-03,80.8,9,14,620.7,53.1,39.06,976.54,976.54,2.76,3,0,4,0,749.95,1
CUST-3986,58,Female,Rural,3,Month-to-Month,2026-06-02,67.6,6,19,580.8,31.0,116.71,365.04,365.04,6.06,1,1,3,0,1512.56,0
CUST-3987,34,Male,Urban,27,Two-Year,2024-06-03,97.3,6,15,491.4,40.3,104.79,2778.12,2778.12,38.08,0,1,3,1,1358.08,0
CUST-3988,26,Female,Urban,52,Month-to-Month,2022-05-05,5.0,5,27,222.2,300.0,152.56,8003.64,8003.64,180.11,2,1,3,0,1977.18,0
CUST-3989,58,Male,Urban,29,Two-Year,2024-04-03,75.9,8,16,542.8,11.9,37.8,1112.19,1112.19,95.03,3,0,3,1,544.32,0
CUST-3990,18,Female,Urban,11,Month-to-Month,2025-10-02,103.9,7,19,806.2,85.4,75.61,811.82,811.82,24.85,0,0,4,0,1451.71,0
CUST-3991,19,Male,Rural,37,Two-Year,2023-08-04,92.1,9,15,416.6,67.4,87.94,3228.86,3228.86,26.26,1,3,2,2,590.96,1
CUST-3992,65,Female,Urban,15,Month-to-Month,2025-06-02,108.5,4,17,161.6,70.8,104.92,1519.58,1519.58,29.82,2,2,3,0,1208.68,0
CUST-3993,46,Female,Urban,26,One-Year,2024-07-03,67.0,8,13,581.1,27.6,121.45,3279.13,3279.13,55.0,1,0,4,1,2331.84,0
CUST-3994,50,Male,Suburban,22,Month-to-Month,2024-11-02,5.0,11,10,130.8,15.9,139.73,3100.04,3100.04,28.01,3,0,3,1,2012.11,1
CUST-3995,27,Female,Suburban,16,One-Year,2025-05-03,118.0,5,19,278.9,68.4,44.71,743.28,743.28,4.39,0,1,3,1,579.44,0
CUST-3996,67,Female,Urban,42,Month-to-Month,2023-03-05,107.8,7,20,404.6,158.5,122.57,5022.91,5022.91,63.76,1,1,3,0,1588.51,1
CUST-3997,57,Female,Urban,71,Two-Year,2020-10-04,132.1,6,21,650.0,242.4,76.87,5530.9,5530.9,75.8,2,3,1,1,258.28,0
CUST-3998,38,Male,Rural,1,One-Year,2026-08-02,87.2,4,16,479.3,42.6,65.88,64.02,64.02,87.53,3,0,3,0,948.67,1
CUST-3999,45,Female,Urban,72,Month-to-Month,2020-09-04,97.5,7,18,342.5,36.0,119.19,8400.65,8400.65,19.1,3,0,4,0,2288.45,1
CUST-4000,28,Female,Suburban,24,Two-Year,2024-09-02,154.9,4,17,345.8,27.9,143.51,3396.42,3396.42,8.75,0,1,4,0,2479.85,0
CUST-4001,51,Male,Suburban,40,Month-to-Month,2023-05-04,29.5,8,17,254.8,107.9,101.74,4089.71,4089.71,4.45,0,2,3,0,1172.04,1
CUST-4002,25,Female,Urban,64,Month-to-Month,2021-05-05,98.3,3,12,354.8,19.2,68.48,4407.17,4407.17,26.03,2,0,4,0,1314.82,0
CUST-4003,39,Male,Rural,21,Month-to-Month,2024-12-02,121.5,3,18,411.6,46.8,56.64,1153.8,1153.8,11.37,3,1,3,0,734.05,1
CUST-4004,25,Male,Suburban,60,Two-Year,2021-09-03,91.4,2,19,461.7,27.5,119.12,6822.77,6822.77,19.51,3,1,2,1,1029.2,0
CUST-4005,66,Female,Urban,7,Month-to-Month,2026-02-01,87.0,4,20,562.0,135.5,149.26,1073.25,1073.25,3.65,2,0,4,0,2865.79,0
CUST-4006,32,Female,Suburban,6,Month-to-Month,2026-03-03,40.5,9,22,484.7,21.6,125.83,756.95,756.95,7.78,2,1,3,1,1630.76,1
CUST-4007,34,Female,Suburban,36,Two-Year,2023-09-03,129.0,4,18,236.3,75.4,94.92,3353.31,3353.31,20.19,3,1,3,0,1230.16,0
CUST-4008,40,Male,Suburban,68,One-Year,2021-01-03,117.1,7,19,85.7,57.8,101.42,6588.12,6588.12,6.88,3,1,2,0,876.27,1
CUST-4009,41,Female,Rural,72,Month-to-Month,2020-09-04,123.5,7,14,336.3,25.9,125.09,8650.36,8650.36,8.93,1,2,2,0,960.69,0
CUST-4010,62,Male,Urban,34,One-Year,2023-11-03,84.4,3,18,817.2,19.1,134.69,4544.46,4544.46,0.7,3,0,2,0,1293.02,0
CUST-4011,36,Male,Urban,25,Two-Year,2024-08-02,75.4,3,26,390.4,105.9,148.86,3715.48,3715.48,2.66,1,0,4,1,2858.11,0
CUST-4012,22,Male,Urban,14,Month-to-Month,2025-07-03,84.8,3,26,481.9,46.4,111.29,1538.97,1538.97,4.33,7,0,2,1,1068.38,1
CUST-4013,49,Female,Urban,72,One-Year,2020-09-04,136.0,6,23,197.1,61.4,56.26,4077.66,4077.66,37.41,0,0,4,0,1080.19,0
CUST-4014,61,Female,Urban,13,Month-to-Month,2025-08-02,77.2,6,15,349.1,212.7,92.9,1245.63,1245.63,5.69,2,2,2,2,713.47,1
CUST-4015,18,Female,Rural,45,One-Year,2022-12-03,129.5,7,20,563.8,33.0,60.56,2773.47,2773.47,74.38,4,0,4,0,1162.75,0
CUST-4016,40,Female,Suburban,25,Month-to-Month,2024-08-02,80.6,5,22,545.5,109.4,61.36,1590.3,1590.3,53.86,1,0,5,1,1472.64,0
CUST-4017,54,Male,Suburban,31,One-Year,2024-02-02,59.3,6,15,453.2,66.2,63.76,1999.45,1999.45,59.5,2,1,3,0,826.33,0
CUST-4018,25,Female,Suburban,17,Month-to-Month,2025-04-03,22.7,11,25,522.5,58.5,133.81,2184.92,2184.92,15.19,3,1,2,1,1156.12,1
CUST-4019,30,Male,Suburban,72,One-Year,2020-09-04,102.2,5,15,684.1,3.6,114.14,7930.4,7930.4,2.08,2,1,3,2,1479.25,0
CUST-4020,25,Female,Urban,28,Month-to-Month,2024-05-03,108.0,5,19,480.6,158.2,53.77,1489.08,1489.08,2.78,0,1,3,1,696.86,1
CUST-4021,40,Male,Rural,72,Month-to-Month,2020-09-04,50.5,6,23,747.8,16.9,44.52,3136.17,3136.17,40.96,0,1,4,0,769.31,0
CUST-4022,60,Female,Urban,1,Month-to-Month,2026-08-02,129.3,9,20,518.4,41.7,144.5,146.7,146.7,89.81,0,1,4,0,2496.96,1
CUST-4023,18,Female,Rural,28,One-Year,2024-05-03,43.6,8,18,334.5,90.6,64.58,1830.99,1830.99,6.75,0,1,3,0,836.96,0
CUST-4024,62,Female,Suburban,42,Month-to-Month,2023-03-05,106.3,12,23,308.8,48.0,105.16,4400.2,4400.2,69.9,4,1,1,1,454.29,1
CUST-4025,68,Male,Urban,45,Month-to-Month,2022-12-03,107.7,4,20,388.6,2.0,48.94,2233.93,2233.93,37.04,2,0,3,1,704.74,1
CUST-4026,41,Male,Suburban,72,Month-to-Month,2020-09-04,117.2,6,13,429.2,193.5,80.89,6063.55,6063.55,39.52,1,0,4,0,1553.09,0
CUST-4027,52,Female,Urban,1,One-Year,2026-08-02,25.9,4,16,625.6,2.0,82.63,82.56,82.56,41.86,1,0,4,0,1586.5,0
CUST-4028,41,Male,Urban,1,Month-to-Month,2026-08-02,117.0,4,22,679.4,6.1,82.0,80.75,80.75,2.25,0,0,4,0,1574.4,1
CUST-4029,34,Female,Suburban,21,One-Year,2024-12-02,80.7,3,14,409.3,16.5,101.78,2132.3,2132.3,32.41,2,1,4,0,1758.76,0
CUST-4030,22,Female,Urban,1,Month-to-Month,2026-08-02,74.8,7,19,537.6,59.4,53.25,51.36,51.36,23.11,1,1,3,0,690.12,1
CUST-4031,37,Male,Urban,72,Month-to-Month,2020-09-04,109.8,8,18,490.5,230.4,89.78,6203.9,6203.9,63.4,2,0,3,0,1292.83,0
CUST-4032,38,Female,Rural,9,One-Year,2025-12-02,113.8,3,13,419.2,166.4,121.73,1085.77,1085.77,19.56,0,0,5,1,2921.52,0
CUST-4033,57,Female,Suburban,22,Two-Year,2024-11-02,25.3,7,16,522.2,68.5,46.47,1065.63,1065.63,24.93,1,1,3,1,602.25,0
CUST-4034,48,Male,Rural,3,Month-to-Month,2026-06-02,46.3,2,14,555.9,88.0,142.77,443.85,443.85,30.4,2,1,4,1,2467.07,1
CUST-4035,63,Female,Suburban,25,Month-to-Month,2024-08-02,121.0,8,18,825.9,80.9,57.69,1467.96,1467.96,30.93,0,2,4,0,886.12,1
CUST-4036,53,Male,Urban,16,Month-to-Month,2025-05-03,99.2,6,11,757.2,75.5,86.74,1418.22,1418.22,17.88,1,1,4,1,1498.87,1
CUST-4037,28,Female,Urban,2,One-Year,2026-07-03,90.5,5,18,684.9,108.8,53.81,111.5,111.5,6.36,1,0,4,0,1033.15,0
CUST-4038,69,Female,Suburban,14,Month-to-Month,2025-07-03,55.4,2,20,408.9,27.0,107.81,1572.04,1572.04,10.13,3,0,3,0,1552.46,1
CUST-4039,32,Female,Rural,17,One-Year,2025-04-03,98.2,6,17,254.6,16.2,65.03,1123.14,1123.14,18.61,1,4,1,0,187.29,1
CUST-4040,36,Female,Urban,72,Month-to-Month,2020-09-04,121.6,6,15,532.8,27.8,37.63,2678.46,2678.46,33.84,3,0,4,0,722.5,0
CUST-4041,24,Male,Rural,8,Month-to-Month,2026-01-01,154.5,8,13,129.6,3.2,93.64,722.71,722.71,21.21,1,2,2,0,719.16,1
CUST-4042,68,Female,Rural,26,Month-to-Month,2024-07-03,74.4,4,16,433.2,221.8,171.05,4228.01,4228.01,54.9,3,0,3,0,2463.12,1
CUST-4043,45,Male,Suburban,72,One-Year,2020-09-04,111.3,6,12,538.4,87.4,138.27,10102.71,10102.71,29.95,0,0,4,0,2654.78,0
CUST-4044,68,Female,Rural,52,One-Year,2022-05-05,140.6,7,14,263.1,15.6,108.17,5567.36,5567.36,14.69,1,0,4,0,2076.86,0
CUST-4045,60,Female,Urban,72,Month-to-Month,2020-09-04,41.5,6,18,503.8,19.2,29.34,2023.69,2023.69,24.06,3,1,3,1,380.25,0
CUST-4046,22,Male,Rural,72,Two-Year,2020-09-04,139.0,6,22,602.3,319.0,171.73,12090.89,12090.89,15.58,4,0,2,1,1648.61,0
CUST-4047,22,Male,Suburban,23,Month-to-Month,2024-10-02,91.0,5,20,436.4,95.0,142.37,3264.27,3264.27,1.08,3,1,2,1,1230.08,1
CUST-4048,47,Female,Urban,40,One-Year,2023-05-04,87.2,4,17,464.4,36.0,34.78,1430.65,1430.65,11.55,1,0,4,0,667.78,0
CUST-4049,71,Female,Rural,4,Month-to-Month,2026-05-03,68.7,5,15,583.7,15.0,41.33,162.26,162.26,20.98,1,0,4,0,793.54,0
CUST-4050,49,Male,Urban,20,Month-to-Month,2025-01-01,74.1,5,18,760.3,2.7,77.32,1570.56,1570.56,10.32,0,1,3,1,1002.07,1
CUST-4051,25,Male,Urban,55,Two-Year,2022-02-02,62.6,12,21,492.1,71.9,82.03,4305.55,4305.55,44.5,3,0,3,1,1181.23,0
CUST-4052,27,Male,Suburban,24,One-Year,2024-09-02,56.4,6,19,572.9,98.4,73.62,1848.58,1848.58,69.35,1,0,4,0,1413.5,1
CUST-4053,55,Female,Urban,40,Month-to-Month,2023-05-04,98.5,4,18,397.9,7.4,48.87,2047.0,2047.0,12.33,1,1,3,0,633.36,0
CUST-4054,64,Male,Urban,45,One-Year,2022-12-03,118.4,5,15,575.5,2.0,88.45,3991.52,3991.52,0.86,1,0,4,0,1698.24,0
CUST-4055,49,Female,Suburban,10,Month-to-Month,2025-11-01,53.6,11,20,580.2,28.7,118.01,1198.69,1198.69,72.93,1,1,3,5,1529.41,1
CUST-4056,65,Male,Urban,69,One-Year,2020-12-04,64.1,7,22,540.0,71.6,143.49,10162.75,10162.75,30.15,0,1,3,1,1859.63,0
CUST-4057,45,Female,Urban,21,Month-to-Month,2024-12-02,92.7,8,20,761.3,167.3,84.73,1863.03,1863.03,0.2,0,0,4,0,1626.82,0
CUST-4058,34,Male,Urban,8,Two-Year,2026-01-01,51.6,8,22,403.4,137.6,126.51,1016.6,1016.6,24.25,4,1,2,1,1093.05,1
CUST-4059,48,Female,Urban,66,Month-to-Month,2021-03-05,92.3,5,19,457.5,75.8,127.01,8596.71,8596.71,3.56,1,0,3,0,1828.94,0
CUST-4060,25,Male,Suburban,18,Month-to-Month,2025-03-03,76.9,10,21,708.6,109.3,96.37,1681.3,1681.3,39.22,2,1,3,0,1248.96,1
CUST-4061,57,Female,Suburban,46,Month-to-Month,2022-11-03,35.9,6,23,397.7,28.6,135.21,6004.49,6004.49,26.71,2,1,3,0,1752.32,1
CUST-4062,42,Male,Rural,27,Month-to-Month,2024-06-03,99.1,5,18,597.8,18.3,30.38,837.69,837.69,85.54,2,1,2,1,262.48,1
CUST-4063,26,Female,Suburban,16,Month-to-Month,2025-05-03,68.2,5,22,783.7,8.6,129.85,2165.68,2165.68,17.59,1,0,3,0,1869.84,0
CUST-4064,19,Female,Urban,55,Month-to-Month,2022-02-02,115.8,6,15,596.5,13.0,129.59,7175.65,7175.65,90.03,1,1,3,0,1679.49,0
CUST-4065,32,Male,Rural,29,One-Year,2024-04-03,79.1,5,17,532.0,214.2,72.88,2120.81,2120.81,63.38,1,0,3,1,1049.47,0
CUST-4066,67,Female,Suburban,17,Month-to-Month,2025-04-03,63.7,7,19,423.4,172.8,101.46,1737.09,1737.09,48.86,4,2,1,0,389.61,1
CUST-4067,20,Female,Suburban,4,One-Year,2026-05-03,84.0,11,22,661.4,3.1,84.79,352.03,352.03,20.17,1,1,3,0,1098.88,1
CUST-4068,66,Male,Suburban,72,One-Year,2020-09-04,122.3,3,14,271.0,41.3,77.42,5741.49,5741.49,18.72,0,0,4,0,1486.46,0
CUST-4069,53,Male,Rural,2,Two-Year,2026-07-03,140.3,10,12,192.5,30.4,132.55,273.1,273.1,17.57,4,2,2,0,1017.98,1
CUST-4070,21,Male,Suburban,66,Two-Year,2021-03-05,102.8,6,20,291.0,68.6,117.28,7435.89,7435.89,1.86,2,1,3,0,1519.95,0
CUST-4071,31,Female,Urban,15,Two-Year,2025-06-02,67.3,6,16,458.3,25.9,43.08,662.98,662.98,32.6,2,3,1,0,144.75,0
CUST-4072,58,Female,Suburban,34,One-Year,2023-11-03,86.0,4,19,242.8,21.4,134.76,4704.77,4704.77,55.97,2,1,3,0,1746.49,0
CUST-4073,58,Male,Urban,72,Month-to-Month,2020-09-04,82.0,12,12,853.4,107.7,46.46,3222.07,3222.07,47.7,1,0,4,1,892.03,0
CUST-4074,42,Female,Urban,6,One-Year,2026-03-03,80.5,6,17,305.1,191.1,122.16,730.87,730.87,30.6,2,0,3,1,1759.1,1
CUST-4075,67,Female,Urban,28,Two-Year,2024-05-03,77.4,5,26,616.0,14.7,87.32,2346.64,2346.64,15.47,2,1,2,2,754.44,0
CUST-4076,27,Female,Urban,48,Month-to-Month,2022-09-03,56.0,7,14,325.6,17.4,35.94,1707.35,1707.35,41.54,3,0,3,0,517.54,0
CUST-4077,38,Female,Urban,47,Month-to-Month,2022-10-04,114.3,6,16,449.3,35.3,110.32,5258.15,5258.15,26.34,3,1,4,1,1906.33,0
CUST-4078,53,Female,Urban,25,Month-to-Month,2024-08-02,110.8,8,17,466.9,79.6,147.64,3587.02,3587.02,64.08,1,0,4,2,2834.69,0
CUST-4079,29,Female,Suburban,33,One-Year,2023-12-03,85.7,4,16,258.2,11.9,79.5,2527.0,2527.0,11.18,0,0,5,1,1908.0,0
CUST-4080,44,Male,Suburban,47,Month-to-Month,2022-10-04,122.8,7,21,454.0,41.0,90.25,4300.41,4300.41,3.77,2,0,4,1,1732.8,0
CUST-4081,57,Female,Rural,61,One-Year,2021-08-04,102.7,10,23,710.4,119.5,87.07,5484.82,5484.82,0.11,3,1,2,0,752.28,0
CUST-4082,19,Female,Urban,48,One-Year,2022-09-03,51.5,4,16,424.0,17.3,128.25,5943.19,5943.19,47.56,0,1,4,0,2216.16,0
CUST-4083,71,Male,Suburban,15,Two-Year,2025-06-02,74.4,7,25,496.1,3.2,132.17,2062.69,2062.69,32.01,0,0,4,0,2537.66,0
CUST-4084,30,Female,Rural,72,One-Year,2020-09-04,129.4,3,16,511.6,154.3,93.8,6913.68,6913.68,2.16,2,1,4,1,1620.86,0
CUST-4085,70,Female,Urban,19,Two-Year,2025-02-01,74.2,8,25,521.3,100.7,142.55,2756.67,2756.67,64.12,2,0,3,0,2052.72,0
CUST-4086,49,Female,Suburban,1,Month-to-Month,2026-08-02,64.2,14,11,134.9,78.0,60.2,57.92,57.92,22.7,0,0,5,1,1444.8,1
CUST-4087,48,Male,Suburban,15,Month-to-Month,2025-06-02,106.7,4,17,592.3,5.9,78.55,1228.88,1228.88,21.65,0,1,4,1,1357.34,1
CUST-4088,33,Male,Urban,5,Month-to-Month,2026-04-02,76.6,10,15,551.9,149.2,76.36,380.79,380.79,40.38,2,0,3,0,1099.58,1
CUST-4089,49,Female,Rural,5,Month-to-Month,2026-04-02,101.8,8,16,463.0,23.7,54.3,272.47,272.47,35.24,3,1,3,2,703.73,1
CUST-4090,49,Female,Suburban,11,Month-to-Month,2025-10-02,83.9,6,23,697.5,15.4,125.87,1386.32,1386.32,9.55,4,0,3,0,1812.53,1
CUST-4091,51,Male,Urban,2,One-Year,2026-07-03,61.1,4,17,649.6,43.4,113.65,228.01,228.01,36.22,2,0,4,0,2182.08,0
CUST-4092,28,Female,Urban,39,One-Year,2023-06-04,64.2,3,22,525.1,166.5,57.67,2321.75,2321.75,68.37,2,0,4,1,1107.26,0
CUST-4093,27,Male,Urban,3,One-Year,2026-06-02,34.4,3,17,367.7,338.8,162.93,469.18,469.18,17.4,2,1,3,0,2111.57,1
CUST-4094,32,Male,Urban,8,Month-to-Month,2026-01-01,51.8,10,22,412.4,61.9,100.17,800.06,800.06,11.98,0,1,3,1,1298.2,1
CUST-4095,34,Male,Urban,4,Month-to-Month,2026-05-03,103.9,6,15,434.2,202.3,145.85,590.05,590.05,2.17,1,0,4,0,2800.32,1
CUST-4096,57,Male,Urban,3,One-Year,2026-06-02,121.2,9,19,560.9,39.3,99.12,285.99,285.99,32.52,3,1,2,1,856.4,1
CUST-4097,35,Female,Urban,11,Month-to-Month,2025-10-02,66.7,3,15,449.4,2.0,68.7,761.82,761.82,49.28,2,0,4,0,1319.04,0
CUST-4098,26,Male,Rural,28,Month-to-Month,2024-05-03,43.8,3,12,498.0,21.0,85.07,2384.14,2384.14,120.08,1,2,3,0,980.01,1
CUST-4099,42,Male,Urban,72,Month-to-Month,2020-09-04,119.1,5,14,238.3,23.4,44.79,3135.46,3135.46,33.13,4,2,2,1,343.99,1
CUST-4100,57,Male,Urban,69,Month-to-Month,2020-12-04,120.0,10,24,603.0,99.2,75.6,5089.84,5089.84,20.79,1,1,3,0,979.78,0
CUST-4101,31,Male,Urban,69,Month-to-Month,2020-12-04,106.7,8,26,671.0,8.6,28.86,1908.94,1908.94,95.76,0,1,3,1,374.03,0
CUST-4102,42,Male,Urban,7,Month-to-Month,2026-02-01,41.5,5,22,385.2,12.5,73.59,525.71,525.71,6.9,0,1,3,0,953.73,0
CUST-4103,67,Male,Urban,11,Month-to-Month,2025-10-02,100.5,5,23,371.3,61.9,44.78,475.26,475.26,43.13,3,1,2,0,386.9,1
CUST-4104,39,Female,Urban,3,One-Year,2026-06-02,101.5,3,13,335.4,9.1,102.34,315.89,315.89,13.88,1,0,4,0,1964.93,0
CUST-4105,69,Female,Urban,50,Month-to-Month,2022-07-04,112.0,2,15,793.3,44.5,136.61,7096.67,7096.67,69.19,2,3,1,1,459.01,1
CUST-4106,47,Male,Suburban,3,Month-to-Month,2026-06-02,89.5,9,28,597.7,2.3,110.53,323.01,323.01,47.86,2,0,3,0,1591.63,0
CUST-4107,37,Male,Rural,27,Two-Year,2024-06-03,62.5,6,17,444.7,71.8,59.63,1571.42,1571.42,14.21,2,0,3,0,858.67,0
CUST-4108,38,Female,Urban,10,One-Year,2025-11-01,72.9,8,20,341.8,155.4,106.62,1026.02,1026.02,52.18,0,2,2,0,818.84,0
CUST-4109,61,Male,Urban,10,Month-to-Month,2025-11-01,120.3,5,20,266.7,135.1,127.14,1276.6,1276.6,77.39,2,0,3,0,1830.82,0
CUST-4110,49,Male,Suburban,72,Two-Year,2020-09-04,96.4,10,13,594.8,5.0,118.4,8920.53,8920.53,10.18,3,1,3,0,1534.46,0
CUST-4111,68,Male,Suburban,47,Month-to-Month,2022-10-04,45.8,7,19,403.0,58.1,66.26,3034.41,3034.41,29.68,1,1,4,0,1144.97,0
CUST-4112,63,Male,Urban,60,Month-to-Month,2021-09-03,136.2,6,12,532.5,7.1,80.93,4690.62,4690.62,19.04,2,1,3,0,1048.85,0
CUST-4113,66,Female,Rural,28,Two-Year,2024-05-03,119.7,6,14,701.4,3.6,37.54,1062.28,1062.28,91.07,2,4,2,0,216.23,1
CUST-4114,38,Male,Suburban,68,Two-Year,2021-01-03,134.9,2,17,268.0,61.3,117.72,8290.36,8290.36,125.52,2,0,3,0,1695.17,0
CUST-4115,52,Female,Urban,35,Month-to-Month,2023-10-03,119.0,5,17,336.8,55.2,83.28,3022.72,3022.72,3.84,1,0,4,2,1598.98,0
CUST-4116,49,Male,Suburban,72,One-Year,2020-09-04,57.1,8,23,544.7,6.4,30.76,2180.49,2180.49,27.85,1,1,4,0,531.53,0
CUST-4117,47,Male,Rural,11,One-Year,2025-10-02,94.9,3,19,412.7,29.0,90.23,1021.0,1021.0,26.49,3,0,3,0,1299.31,0
CUST-4118,56,Female,Suburban,30,Month-to-Month,2024-03-03,103.1,7,19,421.4,24.7,119.72,3624.76,3624.76,71.05,3,1,2,0,1034.38,1
CUST-4119,66,Male,Urban,39,Month-to-Month,2023-06-04,44.7,9,21,600.1,27.3,34.2,1364.86,1364.86,52.85,0,0,4,1,656.64,0
CUST-4120,29,Female,Urban,17,Month-to-Month,2025-04-03,49.8,5,15,584.7,26.3,75.33,1303.26,1303.26,11.85,3,1,2,0,650.85,1
CUST-4121,58,Male,Urban,70,Two-Year,2020-11-03,107.3,9,15,388.9,113.2,97.39,6563.47,6563.47,25.83,1,1,4,0,1682.9,0
CUST-4122,64,Female,Urban,72,Month-to-Month,2020-09-04,109.7,3,19,352.9,28.4,144.2,10234.45,10234.45,16.63,3,2,2,0,1107.46,1
CUST-4123,35,Male,Suburban,23,One-Year,2024-10-02,156.0,8,20,438.7,26.1,54.06,1276.09,1276.09,15.25,0,1,4,0,934.16,0
CUST-4124,38,Female,Suburban,17,Month-to-Month,2025-04-03,77.2,8,19,653.4,2.0,119.5,2084.3,2084.3,45.95,2,0,4,0,2294.4,0
CUST-4125,30,Male,Suburban,21,Month-to-Month,2024-12-02,34.5,7,9,157.6,101.6,57.02,1152.17,1152.17,32.02,2,1,3,0,738.98,1
CUST-4126,38,Female,Rural,63,One-Year,2021-06-04,80.5,6,26,430.7,70.1,146.38,9186.97,9186.97,7.76,2,2,1,0,562.1,1
CUST-4127,25,Male,Urban,35,One-Year,2023-10-03,110.3,2,24,564.1,27.1,64.34,2334.99,2334.99,33.93,1,0,3,0,926.5,0
CUST-4128,63,Female,Rural,2,Month-to-Month,2026-07-03,74.1,4,21,340.2,39.1,47.6,97.98,97.98,21.8,3,1,3,1,616.9,1
CUST-4129,57,Male,Suburban,26,Month-to-Month,2024-07-03,88.1,12,18,202.9,102.7,84.31,2209.8,2209.8,14.6,0,0,5,0,2023.44,0
CUST-4130,63,Female,Urban,1,One-Year,2026-08-02,65.7,6,21,257.7,27.4,30.86,29.95,29.95,2.41,0,2,4,1,474.01,0
CUST-4131,24,Male,Suburban,50,Month-to-Month,2022-07-04,120.8,3,17,513.4,41.7,43.77,2150.1,2150.1,92.43,3,2,2,0,336.15,0
CUST-4132,40,Male,Urban,14,Month-to-Month,2025-07-03,107.3,5,15,434.9,2.0,82.36,1170.76,1170.76,69.24,1,0,4,0,1581.31,0
CUST-4133,61,Female,Suburban,21,One-Year,2024-12-02,60.4,10,19,109.6,162.8,157.59,3402.52,3402.52,12.66,3,0,3,0,2269.3,1
CUST-4134,49,Male,Urban,53,Month-to-Month,2022-04-04,69.3,6,15,361.5,30.2,80.69,4325.17,4325.17,28.44,3,0,2,0,774.62,1
CUST-4135,28,Male,Urban,2,Month-to-Month,2026-07-03,64.6,9,15,679.9,22.9,104.35,206.52,206.52,70.0,2,1,3,0,1352.38,1
CUST-4136,39,Female,Suburban,6,Month-to-Month,2026-03-03,29.2,3,21,439.3,61.1,115.47,698.13,698.13,25.65,3,1,3,1,1496.49,1
CUST-4137,39,Female,Suburban,17,Two-Year,2025-04-03,62.1,6,25,554.1,48.6,36.5,589.71,589.71,5.35,2,1,3,0,473.04,0
CUST-4138,60,Male,Urban,9,Month-to-Month,2025-12-02,31.8,6,16,433.4,33.3,67.04,617.58,617.58,22.53,2,1,3,1,868.84,1
CUST-4139,42,Female,Urban,14,One-Year,2025-07-03,113.0,7,15,596.6,166.1,164.58,2383.37,2383.37,13.19,1,1,4,0,2843.94,0
CUST-4140,39,Female,Urban,72,Month-to-Month,2020-09-04,115.4,6,21,556.1,29.3,30.2,2075.7,2075.7,21.43,2,0,3,0,434.88,0
CUST-4141,45,Male,Suburban,58,Month-to-Month,2021-11-03,76.0,10,23,453.7,417.4,141.68,8134.82,8134.82,65.93,4,0,4,1,2720.26,1
CUST-4142,46,Female,Rural,71,Month-to-Month,2020-10-04,91.1,10,22,290.9,101.2,136.48,10028.03,10028.03,18.4,2,1,3,0,1768.78,1
